Material,Material share,Country,Mining share,Label,Area,Stakeholder,Indicator,Value
Nickel,0.569063794,Philippines,0.128,Philippines 12.8%,0.002601434,Workers,Trade union density,5
Nickel,0.569063794,Philippines,0.128,Philippines 12.8%,0.002601434,Workers,Weekly hours of work per employee,3
Nickel,0.569063794,Philippines,0.128,Philippines 12.8%,0.002601434,Workers,Women in the sectoral labour force,5
Nickel,0.569063794,Philippines,0.128,Philippines 12.8%,0.002601434,Workers,Workers affected by natural disasters,5
Nickel,0.569063794,Russia,0.112,Russia 11.2%,0.003983447,Local Community,Drinking water coverage,5
Nickel,0.569063794,Russia,0.112,Russia 11.2%,0.003983447,Local Community,International Migrant Stock,3
Nickel,0.569063794,Russia,0.112,Russia 11.2%,0.003983447,Local Community,Presence of indigenous population,3
Nickel,0.569063794,Russia,0.112,Russia 11.2%,0.003983447,Local Community,Sanitation coverage,3
Nickel,0.569063794,Russia,0.112,Russia 11.2%,0.002655631,Society,Embodied value added total,5
Nickel,0.569063794,Russia,0.112,Russia 11.2%,0.002655631,Society,Global Peace Index,5
Nickel,0.569063794,Russia,0.112,Russia 11.2%,0.002655631,Society,"Health expenditure, total",3
Nickel,0.569063794,Russia,0.112,Russia 11.2%,0.002655631,Society,"Illiteracy rate, total",1
Nickel,0.569063794,Russia,0.112,Russia 11.2%,0.002655631,Society,Life expectancy at birth,2
Nickel,0.569063794,Russia,0.112,Russia 11.2%,0.002655631,Society,Public expenditure on education,3
Nickel,0.569063794,Russia,0.112,Russia 11.2%,0.015933786,Value Chain Actors,Public sector corruption,5
Nickel,0.569063794,Russia,0.112,Russia 11.2%,0.002276255,Workers,"Children in employment, total",4
Nickel,0.569063794,Russia,0.112,Russia 11.2%,0.002276255,Workers,Evidence of violations of laws and employment regulations,3
Nickel,0.569063794,Russia,0.112,Russia 11.2%,0.002276255,Workers,"Sector average wage, per month",2
Nickel,0.569063794,Russia,0.112,Russia 11.2%,0.002276255,Workers,Trade union density,4
Nickel,0.569063794,Russia,0.112,Russia 11.2%,0.002276255,Workers,Weekly hours of work per employee,4
Nickel,0.569063794,Russia,0.112,Russia 11.2%,0.002276255,Workers,Women in the sectoral labour force,1
Nickel,0.569063794,Russia,0.112,Russia 11.2%,0.002276255,Workers,Workers affected by natural disasters,1
Nickel,0.569063794,Rest of the world,0.2,Rest of the world 20%,0.113812759,,,3.215982143
Cobalt,0.190462604,Australia,0.040714286,Australia 4.1%,0.000484659,Local Community,Drinking water coverage,1
Cobalt,0.190462604,Australia,0.040714286,Australia 4.1%,0.000484659,Local Community,International Migrant Stock,5
Cobalt,0.190462604,Australia,0.040714286,Australia 4.1%,0.000484659,Local Community,Presence of indigenous population,3
Cobalt,0.190462604,Australia,0.040714286,Australia 4.1%,0.000484659,Local Community,Sanitation coverage,3
Cobalt,0.190462604,Australia,0.040714286,Australia 4.1%,0.000323106,Society,Embodied value added total,5
Cobalt,0.190462604,Australia,0.040714286,Australia 4.1%,0.000323106,Society,Global Peace Index,1
Cobalt,0.190462604,Australia,0.040714286,Australia 4.1%,0.000323106,Society,"Health expenditure, total",3
Cobalt,0.190462604,Australia,0.040714286,Australia 4.1%,0.000323106,Society,"Illiteracy rate, total",3
Cobalt,0.190462604,Australia,0.040714286,Australia 4.1%,0.000323106,Society,Life expectancy at birth,0
Cobalt,0.190462604,Australia,0.040714286,Australia 4.1%,0.000323106,Society,Public expenditure on education,2
Cobalt,0.190462604,Australia,0.040714286,Australia 4.1%,0.001938637,Value Chain Actors,Public sector corruption,2
Cobalt,0.190462604,Australia,0.040714286,Australia 4.1%,0.000276948,Workers,"Children in employment, total",2
Cobalt,0.190462604,Australia,0.040714286,Australia 4.1%,0.000276948,Workers,Evidence of violations of laws and employment regulations,3
Cobalt,0.190462604,Australia,0.040714286,Australia 4.1%,0.000276948,Workers,"Sector average wage, per month",1
Cobalt,0.190462604,Australia,0.040714286,Australia 4.1%,0.000276948,Workers,Trade union density,5
Cobalt,0.190462604,Australia,0.040714286,Australia 4.1%,0.000276948,Workers,Weekly hours of work per employee,3
Cobalt,0.190462604,Australia,0.040714286,Australia 4.1%,0.000276948,Workers,Women in the sectoral labour force,4
Cobalt,0.190462604,Australia,0.040714286,Australia 4.1%,0.000276948,Workers,Workers affected by natural disasters,1
Cobalt,0.190462604,Canada,0.022857143,Canada 2.3%,0.000272089,Local Community,Drinking water coverage,1
Cobalt,0.190462604,Canada,0.022857143,Canada 2.3%,0.000272089,Local Community,International Migrant Stock,5
Cobalt,0.190462604,Canada,0.022857143,Canada 2.3%,0.000272089,Local Community,Presence of indigenous population,3
Cobalt,0.190462604,Canada,0.022857143,Canada 2.3%,0.000272089,Local Community,Sanitation coverage,3
Cobalt,0.190462604,Canada,0.022857143,Canada 2.3%,0.000181393,Society,Embodied value added total,1
Cobalt,0.190462604,Canada,0.022857143,Canada 2.3%,0.000181393,Society,Global Peace Index,1
Cobalt,0.190462604,Canada,0.022857143,Canada 2.3%,0.000181393,Society,"Health expenditure, total",2
Cobalt,0.190462604,Canada,0.022857143,Canada 2.3%,0.000181393,Society,"Illiteracy rate, total",1
Cobalt,0.190462604,Canada,0.022857143,Canada 2.3%,0.000181393,Society,Life expectancy at birth,0
Cobalt,0.190462604,Canada,0.022857143,Canada 2.3%,0.000181393,Society,Public expenditure on education,2
Cobalt,0.190462604,Canada,0.022857143,Canada 2.3%,0.001088358,Value Chain Actors,Public sector corruption,2
Cobalt,0.190462604,Canada,0.022857143,Canada 2.3%,0.00015548,Workers,"Children in employment, total",2
Cobalt,0.190462604,Canada,0.022857143,Canada 2.3%,0.00015548,Workers,Evidence of violations of laws and employment regulations,3
Cobalt,0.190462604,Canada,0.022857143,Canada 2.3%,0.00015548,Workers,"Sector average wage, per month",3
Cobalt,0.190462604,Canada,0.022857143,Canada 2.3%,0.00015548,Workers,Trade union density,4
Cobalt,0.190462604,Canada,0.022857143,Canada 2.3%,0.00015548,Workers,Weekly hours of work per employee,3
Cobalt,0.190462604,Canada,0.022857143,Canada 2.3%,0.00015548,Workers,Women in the sectoral labour force,5
Cobalt,0.190462604,Canada,0.022857143,Canada 2.3%,0.00015548,Workers,Workers affected by natural disasters,1
Cobalt,0.190462604,Cuba,0.025714286,Cuba 2.6%,0.000306101,Local Community,Drinking water coverage,2
Cobalt,0.190462604,Cuba,0.025714286,Cuba 2.6%,0.000306101,Local Community,International Migrant Stock,1
Cobalt,0.190462604,Cuba,0.025714286,Cuba 2.6%,0.000306101,Local Community,Presence of indigenous population,3
Cobalt,0.190462604,Cuba,0.025714286,Cuba 2.6%,0.000306101,Local Community,Sanitation coverage,5
Cobalt,0.190462604,Cuba,0.025714286,Cuba 2.6%,0.000204067,Society,Embodied value added total,4
Cobalt,0.190462604,Cuba,0.025714286,Cuba 2.6%,0.000204067,Society,Global Peace Index,3
Cobalt,0.190462604,Cuba,0.025714286,Cuba 2.6%,0.000204067,Society,"Health expenditure, total",2
Cobalt,0.190462604,Cuba,0.025714286,Cuba 2.6%,0.000204067,Society,"Illiteracy rate, total",1
Cobalt,0.190462604,Cuba,0.025714286,Cuba 2.6%,0.000204067,Society,Life expectancy at birth,1
Cobalt,0.190462604,Cuba,0.025714286,Cuba 2.6%,0.000204067,Society,Public expenditure on education,2
Cobalt,0.190462604,Cuba,0.025714286,Cuba 2.6%,0.001224402,Value Chain Actors,Public sector corruption,5
Cobalt,0.190462604,Cuba,0.025714286,Cuba 2.6%,0.000174915,Workers,"Children in employment, total",4
Cobalt,0.190462604,Cuba,0.025714286,Cuba 2.6%,0.000174915,Workers,Evidence of violations of laws and employment regulations,4
Cobalt,0.190462604,Cuba,0.025714286,Cuba 2.6%,0.000174915,Workers,"Sector average wage, per month",3
Cobalt,0.190462604,Cuba,0.025714286,Cuba 2.6%,0.000174915,Workers,Trade union density,5
Cobalt,0.190462604,Cuba,0.025714286,Cuba 2.6%,0.000174915,Workers,Weekly hours of work per employee,2
Cobalt,0.190462604,Cuba,0.025714286,Cuba 2.6%,0.000174915,Workers,Women in the sectoral labour force,3
Cobalt,0.190462604,Cuba,0.025714286,Cuba 2.6%,0.000174915,Workers,Workers affected by natural disasters,2
Cobalt,0.190462604,DRC,0.678571429,DRC 67.9%,0.008077655,Local Community,Drinking water coverage,4
Cobalt,0.190462604,DRC,0.678571429,DRC 67.9%,0.008077655,Local Community,International Migrant Stock,1
Cobalt,0.190462604,DRC,0.678571429,DRC 67.9%,0.008077655,Local Community,Presence of indigenous population,3
Cobalt,0.190462604,DRC,0.678571429,DRC 67.9%,0.008077655,Local Community,Sanitation coverage,5
Cobalt,0.190462604,DRC,0.678571429,DRC 67.9%,0.005385103,Society,Embodied value added total,3
Cobalt,0.190462604,DRC,0.678571429,DRC 67.9%,0.005385103,Society,Global Peace Index,5
Cobalt,0.190462604,DRC,0.678571429,DRC 67.9%,0.005385103,Society,"Health expenditure, total",4
Cobalt,0.190462604,DRC,0.678571429,DRC 67.9%,0.005385103,Society,"Illiteracy rate, total",5
Cobalt,0.190462604,DRC,0.678571429,DRC 67.9%,0.005385103,Society,Life expectancy at birth,5
Cobalt,0.190462604,DRC,0.678571429,DRC 67.9%,0.005385103,Society,Public expenditure on education,4
Cobalt,0.190462604,DRC,0.678571429,DRC 67.9%,0.03231062,Value Chain Actors,Public sector corruption,5
Cobalt,0.190462604,DRC,0.678571429,DRC 67.9%,0.004615803,Workers,"Children in employment, total",5
Cobalt,0.190462604,DRC,0.678571429,DRC 67.9%,0.004615803,Workers,Evidence of violations of laws and employment regulations,4
Cobalt,0.190462604,DRC,0.678571429,DRC 67.9%,0.004615803,Workers,"Sector average wage, per month",3
Cobalt,0.190462604,DRC,0.678571429,DRC 67.9%,0.004615803,Workers,Trade union density,5
Cobalt,0.190462604,DRC,0.678571429,DRC 67.9%,0.004615803,Workers,Weekly hours of work per employee,3
Cobalt,0.190462604,DRC,0.678571429,DRC 67.9%,0.004615803,Workers,Women in the sectoral labour force,1
Cobalt,0.190462604,DRC,0.678571429,DRC 67.9%,0.004615803,Workers,Workers affected by natural disasters,1
Cobalt,0.190462604,Papua New Guinea,0.02,Papua New Guinea 2%,0.000238078,Local Community,Drinking water coverage,4
Cobalt,0.190462604,Papua New Guinea,0.02,Papua New Guinea 2%,0.000238078,Local Community,International Migrant Stock,1
Cobalt,0.190462604,Papua New Guinea,0.02,Papua New Guinea 2%,0.000238078,Local Community,Presence of indigenous population,3
Cobalt,0.190462604,Papua New Guinea,0.02,Papua New Guinea 2%,0.000238078,Local Community,Sanitation coverage,4
Cobalt,0.190462604,Papua New Guinea,0.02,Papua New Guinea 2%,0.000158719,Society,Embodied value added total,2
Cobalt,0.190462604,Papua New Guinea,0.02,Papua New Guinea 2%,0.000158719,Society,Global Peace Index,3
Cobalt,0.190462604,Papua New Guinea,0.02,Papua New Guinea 2%,0.000158719,Society,"Health expenditure, total",5
Cobalt,0.190462604,Papua New Guinea,0.02,Papua New Guinea 2%,0.000158719,Society,"Illiteracy rate, total",4
Cobalt,0.190462604,Papua New Guinea,0.02,Papua New Guinea 2%,0.000158719,Society,Life expectancy at birth,4
Cobalt,0.190462604,Papua New Guinea,0.02,Papua New Guinea 2%,0.000158719,Society,Public expenditure on education,2
Cobalt,0.190462604,Papua New Guinea,0.02,Papua New Guinea 2%,0.000952313,Value Chain Actors,Public sector corruption,5
Cobalt,0.190462604,Papua New Guinea,0.02,Papua New Guinea 2%,0.000136045,Workers,"Children in employment, total",4
Cobalt,0.190462604,Papua New Guinea,0.02,Papua New Guinea 2%,0.000136045,Workers,Evidence of violations of laws and employment regulations,4
Cobalt,0.190462604,Papua New Guinea,0.02,Papua New Guinea 2%,0.000136045,Workers,"Sector average wage, per month",2
Cobalt,0.190462604,Papua New Guinea,0.02,Papua New Guinea 2%,0.000136045,Workers,Trade union density,5
Cobalt,0.190462604,Papua New Guinea,0.02,Papua New Guinea 2%,0.000136045,Workers,Weekly hours of work per employee,4
Cobalt,0.190462604,Papua New Guinea,0.02,Papua New Guinea 2%,0.000136045,Workers,Women in the sectoral labour force,1
Cobalt,0.190462604,Papua New Guinea,0.02,Papua New Guinea 2%,0.000136045,Workers,Workers affected by natural disasters,3
Cobalt,0.190462604,Philippines,0.033571429,Philippines 3.4%,0.000399631,Local Community,Drinking water coverage,2
Cobalt,0.190462604,Philippines,0.033571429,Philippines 3.4%,0.000399631,Local Community,International Migrant Stock,1
Cobalt,0.190462604,Philippines,0.033571429,Philippines 3.4%,0.000399631,Local Community,Presence of indigenous population,3
Cobalt,0.190462604,Philippines,0.033571429,Philippines 3.4%,0.000399631,Local Community,Sanitation coverage,4
Cobalt,0.190462604,Philippines,0.033571429,Philippines 3.4%,0.000266421,Society,Embodied value added total,1
Cobalt,0.190462604,Philippines,0.033571429,Philippines 3.4%,0.000266421,Society,Global Peace Index,4
Cobalt,0.190462604,Philippines,0.033571429,Philippines 3.4%,0.000266421,Society,"Health expenditure, total",4
Cobalt,0.190462604,Philippines,0.033571429,Philippines 3.4%,0.000266421,Society,"Illiteracy rate, total",2
Cobalt,0.190462604,Philippines,0.033571429,Philippines 3.4%,0.000266421,Society,Life expectancy at birth,3
Cobalt,0.190462604,Philippines,0.033571429,Philippines 3.4%,0.000266421,Society,Public expenditure on education,3
Cobalt,0.190462604,Philippines,0.033571429,Philippines 3.4%,0.001598525,Value Chain Actors,Public sector corruption,5
Cobalt,0.190462604,Philippines,0.033571429,Philippines 3.4%,0.000228361,Workers,"Children in employment, total",3
Cobalt,0.190462604,Philippines,0.033571429,Philippines 3.4%,0.000228361,Workers,Evidence of violations of laws and employment regulations,3
Cobalt,0.190462604,Philippines,0.033571429,Philippines 3.4%,0.000228361,Workers,"Sector average wage, per month",4
Cobalt,0.190462604,Philippines,0.033571429,Philippines 3.4%,0.000228361,Workers,Trade union density,5
Cobalt,0.190462604,Philippines,0.033571429,Philippines 3.4%,0.000228361,Workers,Weekly hours of work per employee,3
Cobalt,0.190462604,Philippines,0.033571429,Philippines 3.4%,0.000228361,Workers,Women in the sectoral labour force,5
Cobalt,0.190462604,Philippines,0.033571429,Philippines 3.4%,0.000228361,Workers,Workers affected by natural disasters,5
Cobalt,0.190462604,Russia,0.045,Russia 4.5%,0.000535676,Local Community,Drinking water coverage,5
Cobalt,0.190462604,Russia,0.045,Russia 4.5%,0.000535676,Local Community,International Migrant Stock,3
Cobalt,0.190462604,Russia,0.045,Russia 4.5%,0.000535676,Local Community,Presence of indigenous population,3
Cobalt,0.190462604,Russia,0.045,Russia 4.5%,0.000535676,Local Community,Sanitation coverage,3
Cobalt,0.190462604,Russia,0.045,Russia 4.5%,0.000357117,Society,Embodied value added total,5
Cobalt,0.190462604,Russia,0.045,Russia 4.5%,0.000357117,Society,Global Peace Index,5
Cobalt,0.190462604,Russia,0.045,Russia 4.5%,0.000357117,Society,"Health expenditure, total",3
Cobalt,0.190462604,Russia,0.045,Russia 4.5%,0.000357117,Society,"Illiteracy rate, total",1
Cobalt,0.190462604,Russia,0.045,Russia 4.5%,0.000357117,Society,Life expectancy at birth,2
Cobalt,0.190462604,Russia,0.045,Russia 4.5%,0.000357117,Society,Public expenditure on education,3
Cobalt,0.190462604,Russia,0.045,Russia 4.5%,0.002142704,Value Chain Actors,Public sector corruption,5
Cobalt,0.190462604,Russia,0.045,Russia 4.5%,0.000306101,Workers,"Children in employment, total",4
Cobalt,0.190462604,Russia,0.045,Russia 4.5%,0.000306101,Workers,Evidence of violations of laws and employment regulations,3
Cobalt,0.190462604,Russia,0.045,Russia 4.5%,0.000306101,Workers,"Sector average wage, per month",2
Cobalt,0.190462604,Russia,0.045,Russia 4.5%,0.000306101,Workers,Trade union density,4
Cobalt,0.190462604,Russia,0.045,Russia 4.5%,0.000306101,Workers,Weekly hours of work per employee,4
Cobalt,0.190462604,Russia,0.045,Russia 4.5%,0.000306101,Workers,Women in the sectoral labour force,1
Cobalt,0.190462604,Russia,0.045,Russia 4.5%,0.000306101,Workers,Workers affected by natural disasters,1
Cobalt,0.190462604,Rest of the world,0.133571429,Rest of the world 13.4%,0.025440362,,,3.765501708
Manganese,0.177551209,Australia,0.178378378,Australia 17.8%,0.001979456,Local Community,Drinking water coverage,1
Manganese,0.177551209,Australia,0.178378378,Australia 17.8%,0.001979456,Local Community,International Migrant Stock,5
Manganese,0.177551209,Australia,0.178378378,Australia 17.8%,0.001979456,Local Community,Presence of indigenous population,3
Manganese,0.177551209,Australia,0.178378378,Australia 17.8%,0.001979456,Local Community,Sanitation coverage,3
Manganese,0.177551209,Australia,0.178378378,Australia 17.8%,0.001319637,Society,Embodied value added total,5
Manganese,0.177551209,Australia,0.178378378,Australia 17.8%,0.001319637,Society,Global Peace Index,1
Manganese,0.177551209,Australia,0.178378378,Australia 17.8%,0.001319637,Society,"Health expenditure, total",3
Manganese,0.177551209,Australia,0.178378378,Australia 17.8%,0.001319637,Society,"Illiteracy rate, total",3
Manganese,0.177551209,Australia,0.178378378,Australia 17.8%,0.001319637,Society,Life expectancy at birth,0
Manganese,0.177551209,Australia,0.178378378,Australia 17.8%,0.001319637,Society,Public expenditure on education,2
Manganese,0.177551209,Australia,0.178378378,Australia 17.8%,0.007917824,Value Chain Actors,Public sector corruption,2
